order_id,customer_id,store_id,order_date,status,payment_method
904464,1166,13,2025-05-03,Completed,QRIS
904465,1196,19,2025-08-01,Completed,Kartu Kredit
904466,1305,16,2025-09-15,Completed,Tunai
904467,1189,14,2025-04-19,Completed,Tunai
904468,1255,11,2025-04-17,Completed,Kartu Debit
904469,1072,24,2025-06-16,Cancelled,E-Wallet
904470,1365,14,2025-11-02,Completed,Kartu Debit
904471,1004,16,2025-05-28,Completed,E-Wallet
904472,1080,14,2025-05-14,Completed,Tunai
904473,1101,12,2025-09-12,Cancelled,QRIS
904474,1346,15,2025-03-06,Completed,Tunai
904475,1134,20,2025-06-10,Completed,E-Wallet
904476,1096,16,2025-11-02,Pending,Kartu Kredit
904477,1250,19,2025-10-15,Cancelled,Tunai
904478,1342,23,2025-09-05,Completed,Tunai
904479,1379,10,2025-04-17,Pending,Kartu Debit
904480,1044,22,2025-01-06,Pending,Kartu Kredit
904481,1024,24,2025-10-08,Pending,Kartu Debit
904482,1029,23,2025-12-27,Completed,Kartu Debit
904483,1120,23,2025-09-28,Cancelled,Kartu Debit
904484,1377,18,2025-03-18,Completed,E-Wallet
904485,1339,17,2025-11-05,Completed,Kartu Kredit
904486,1156,14,2025-12-18,Completed,Tunai
904487,1499,23,2025-10-13,Cancelled,Kartu Debit
904488,1122,24,2025-11-28,Completed,Tunai
904489,1282,11,2025-02-08,Cancelled,Kartu Kredit
904490,1434,23,2025-03-29,Completed,QRIS
904491,1194,19,2025-04-20,Cancelled,Kartu Kredit
904492,1443,11,2025-12-02,Cancelled,Kartu Kredit
904493,1461,21,2025-06-13,Completed,Kartu Debit
904494,1475,12,2025-03-31,Completed,Kartu Debit
904495,1410,11,2025-07-30,Completed,Kartu Debit
904496,1455,12,2025-11-06,Cancelled,QRIS
904497,1270,11,2025-03-03,Completed,QRIS
904498,1304,16,2025-09-18,Completed,Tunai
904499,1074,17,2025-02-18,Completed,Tunai
904500,1489,18,2025-04-28,Completed,Kartu Kredit
904501,1285,10,2025-04-05,Pending,E-Wallet
904502,1357,14,2025-09-19,Completed,Kartu Debit
904503,1120,10,2025-05-21,Completed,Kartu Debit
904504,1477,11,2025-10-30,Completed,Kartu Kredit
904505,1398,16,2025-07-19,Completed,Kartu Kredit
904506,1199,20,2025-07-25,Pending,Kartu Debit
904507,1394,18,2025-02-06,Pending,QRIS
904508,1405,13,2025-10-20,Completed,E-Wallet
904509,1245,21,2025-12-25,Completed,E-Wallet
904510,1225,10,2025-12-24,Completed,Kartu Kredit
904511,1473,22,2025-12-02,Completed,Kartu Debit
904512,1178,16,2025-12-21,Completed,QRIS
904513,1268,21,2025-12-03,Completed,Kartu Debit
904514,1216,11,2025-06-28,Completed,E-Wallet
904515,1275,10,2025-09-22,Completed,QRIS
904516,1431,17,2025-10-04,Completed,E-Wallet
904517,1124,13,2025-10-26,Pending,Tunai
904518,1478,23,2025-08-04,Completed,Tunai
904519,1174,16,2025-06-20,Cancelled,QRIS
904520,1419,22,2025-11-03,Completed,Tunai
904521,1099,16,2025-11-06,Completed,Tunai
904522,1359,13,2025-07-19,Completed,Kartu Kredit
904523,1095,19,2025-07-30,Cancelled,Tunai
904524,1324,19,2025-08-25,Pending,Tunai
904525,1354,12,2025-05-13,Completed,E-Wallet
904526,1221,12,2025-05-16,Completed,Tunai
904527,1445,21,2025-10-02,Pending,Kartu Kredit
904528,1472,14,2025-02-11,Completed,E-Wallet
904529,1320,23,2025-12-03,Pending,Kartu Debit
904530,1039,24,2025-06-09,Completed,Kartu Debit
904531,1340,12,2025-09-04,Completed,E-Wallet
904532,1124,14,2025-06-13,Completed,Kartu Debit
904533,1305,15,2025-06-01,Pending,Kartu Kredit
904534,1370,19,2025-11-09,Cancelled,Tunai
904535,1021,13,2025-06-29,Completed,E-Wallet
904536,1014,15,2025-08-21,Pending,Kartu Debit
904537,1022,24,2025-07-11,Cancelled,Kartu Kredit
904538,1059,17,2025-06-13,Pending,Tunai
904539,1100,17,2025-01-15,Completed,E-Wallet
904540,1312,13,2025-03-14,Completed,Kartu Kredit
904541,1096,14,2025-03-01,Completed,Tunai
904542,1244,23,2025-11-21,Completed,Kartu Kredit
904543,1398,21,2025-10-25,Completed,Kartu Debit
904544,1434,20,2025-11-12,Cancelled,Tunai
904545,1045,18,2025-08-28,Completed,Tunai
904546,1300,17,2025-12-04,Cancelled,QRIS
904547,1225,23,2025-04-02,Completed,Kartu Kredit
904548,1170,20,2025-12-26,Completed,Kartu Debit
904549,1440,15,2025-02-28,Completed,E-Wallet
904550,1037,20,2025-04-30,Cancelled,Tunai
904551,1273,21,2025-08-09,Cancelled,Tunai
904552,1122,19,2025-08-01,Completed,QRIS
904553,1355,23,2025-03-26,Completed,Kartu Kredit
904554,1377,19,2025-07-04,Cancelled,Kartu Kredit
904555,1042,18,2025-01-26,Completed,E-Wallet
904556,1027,10,2025-10-01,Completed,Kartu Kredit
904557,1077,18,2025-04-03,Completed,Tunai
904558,1362,11,2025-10-09,Cancelled,E-Wallet
904559,1308,18,2025-09-12,Completed,E-Wallet
904560,1469,14,2025-07-20,Pending,Tunai
904561,1015,19,2025-06-02,Completed,Tunai
904562,1369,15,2025-09-15,Pending,Tunai
904563,1297,12,2025-08-23,Completed,Tunai
904564,1074,12,2025-01-20,Completed,QRIS
904565,1017,15,2025-05-29,Completed,Kartu Kredit
904566,1191,11,2025-11-11,Completed,QRIS
904567,1447,17,2025-09-18,Cancelled,Kartu Debit
904568,1140,20,2025-04-23,Completed,QRIS
904569,1416,14,2025-05-05,Completed,Kartu Kredit
904570,1309,19,2025-08-03,Pending,E-Wallet
904571,1041,12,2025-07-02,Completed,Tunai
904572,1463,10,2025-08-23,Completed,Tunai
904573,1423,17,2025-06-16,Cancelled,Tunai
904574,1022,12,2025-06-02,Completed,Kartu Kredit
904575,1191,18,2025-04-20,Cancelled,QRIS
904576,1439,15,2025-10-12,Cancelled,Kartu Debit
904577,1057,21,2025-01-04,Completed,E-Wallet
904578,1292,17,2025-01-22,Completed,Tunai
904579,1340,20,2025-05-17,Completed,E-Wallet
904580,1452,24,2025-09-18,Completed,QRIS
904581,1072,12,2025-03-07,Completed,Kartu Debit
904582,1368,15,2025-07-16,Completed,Tunai
904583,1415,17,2025-06-30,Pending,Tunai
904584,1099,19,2025-01-23,Completed,Kartu Kredit
904585,1399,10,2025-04-04,Completed,E-Wallet
904586,1179,10,2025-03-20,Cancelled,Kartu Debit
904587,1356,20,2025-06-28,Completed,Kartu Debit
904588,1132,22,2025-11-22,Cancelled,Kartu Debit
904589,1439,11,2025-05-23,Completed,Tunai
904590,1230,18,2025-05-19,Completed,QRIS
904591,1416,12,2025-04-08,Completed,E-Wallet
904592,1463,12,2025-11-25,Cancelled,E-Wallet
904593,1061,17,2025-09-10,Completed,Kartu Debit
904594,1196,12,2025-11-26,Cancelled,Kartu Debit
904595,1497,19,2025-11-25,Cancelled,Kartu Kredit
904596,1025,20,2025-01-10,Pending,Kartu Kredit
904597,1115,21,2025-10-10,Completed,E-Wallet
904598,1324,18,2025-02-14,Completed,Tunai
904599,1083,16,2025-05-24,Completed,Kartu Kredit
904600,1492,17,2025-05-08,Completed,Kartu Kredit
904601,1099,16,2025-01-23,Completed,Kartu Debit
904602,1397,24,2025-11-03,Pending,Tunai
904603,1060,18,2025-08-11,Pending,Kartu Kredit
904604,1443,23,2025-02-21,Completed,Tunai
904605,1247,15,2025-09-15,Completed,Kartu Debit
904606,1102,21,2025-07-13,Completed,QRIS
904607,1207,11,2025-12-04,Completed,Kartu Debit
904608,1214,22,2025-10-18,Pending,E-Wallet
904609,1340,21,2025-12-29,Pending,Kartu Kredit
904610,1179,23,2025-04-30,Completed,Tunai
904611,1352,20,2025-04-07,Completed,Tunai
904612,1243,11,2025-09-09,Completed,QRIS
904613,1090,10,2025-09-09,Completed,Kartu Kredit
904614,1388,14,2025-02-24,Completed,Tunai
904615,1003,10,2025-02-01,Completed,QRIS
904616,1430,20,2025-11-23,Completed,QRIS
904617,1127,23,2025-11-25,Pending,E-Wallet
904618,1443,21,2025-02-09,Pending,E-Wallet
904619,1471,21,2025-06-08,Completed,Tunai
904620,1023,24,2025-11-19,Pending,QRIS
904621,1444,18,2025-04-25,Completed,Tunai
904622,1274,20,2025-10-25,Completed,Tunai
904623,1350,19,2025-10-25,Completed,Kartu Kredit
904624,1472,24,2025-06-01,Pending,Kartu Kredit
904625,1247,13,2025-12-21,Cancelled,Tunai
904626,1375,23,2025-07-30,Pending,E-Wallet
904627,1115,19,2025-05-03,Completed,Kartu Kredit
904628,1173,17,2025-01-27,Completed,E-Wallet
904629,1327,15,2025-09-21,Completed,Tunai
904630,1388,13,2025-01-29,Pending,Tunai
904631,1340,20,2025-02-12,Completed,Kartu Debit
904632,1159,24,2025-08-21,Completed,Tunai
904633,1271,20,2025-06-11,Pending,Kartu Kredit
904634,1497,19,2025-05-09,Completed,Kartu Kredit
904635,1006,18,2025-11-07,Completed,E-Wallet
904636,1239,11,2025-08-26,Completed,QRIS
904637,1041,24,2025-09-22,Pending,Tunai
904638,1054,18,2025-10-26,Cancelled,Kartu Kredit
904639,1160,16,2025-02-25,Cancelled,QRIS
904640,1094,13,2025-04-16,Completed,Kartu Debit
904641,1211,21,2025-06-07,Pending,Kartu Kredit
904642,1001,11,2025-10-18,Completed,Kartu Kredit
904643,1414,20,2025-12-14,Completed,Kartu Kredit
904644,1421,15,2025-04-21,Completed,QRIS
904645,1375,16,2025-07-06,Completed,E-Wallet
904646,1299,11,2025-03-30,Completed,Kartu Debit
904647,1051,19,2025-03-23,Cancelled,QRIS
904648,1078,20,2025-05-05,Completed,E-Wallet
904649,1356,23,2025-11-08,Completed,Kartu Debit
904650,1467,24,2025-12-02,Pending,E-Wallet
904651,1294,16,2025-01-05,Completed,Tunai
904652,1486,24,2025-03-18,Completed,E-Wallet
904653,1222,12,2025-12-31,Pending,Kartu Kredit
904654,1140,21,2025-12-21,Completed,Tunai
904655,1273,20,2025-11-09,Pending,E-Wallet
904656,1147,16,2025-10-08,Completed,QRIS
904657,1457,20,2025-11-24,Cancelled,Kartu Kredit
904658,1130,12,2025-08-10,Completed,Kartu Kredit
904659,1178,19,2025-01-04,Completed,Kartu Debit
904660,1375,10,2025-07-17,Cancelled,Kartu Debit
904661,1138,14,2025-05-18,Cancelled,Tunai
904662,1471,10,2025-10-09,Cancelled,Tunai
904663,1467,16,2025-08-05,Completed,Kartu Debit
904664,1089,12,2025-01-14,Completed,E-Wallet
904665,1179,12,2025-09-23,Cancelled,E-Wallet
904666,1373,10,2025-10-14,Completed,Tunai
904667,1264,24,2025-04-04,Completed,QRIS
904668,1290,11,2025-04-19,Completed,E-Wallet
904669,1468,12,2025-03-28,Completed,Tunai
904670,1476,13,2025-03-28,Completed,QRIS
904671,1333,17,2025-08-31,Cancelled,QRIS
904672,1054,17,2025-02-24,Completed,QRIS
904673,1083,20,2025-01-26,Pending,Kartu Debit
904674,1072,20,2025-09-19,Completed,Kartu Kredit
904675,1368,17,2025-12-20,Completed,Tunai
904676,1427,24,2025-09-14,Cancelled,Kartu Kredit
904677,1398,10,2025-02-24,Completed,Kartu Debit
904678,1252,11,2025-06-21,Completed,E-Wallet
904679,1446,20,2025-09-12,Completed,QRIS
904680,1320,12,2025-02-28,Cancelled,Kartu Kredit
904681,1165,18,2025-10-06,Cancelled,Kartu Kredit
904682,1156,12,2025-03-01,Completed,Tunai
904683,1335,16,2025-08-05,Completed,Tunai
904684,1404,17,2025-05-16,Completed,QRIS
904685,1060,23,2025-02-25,Completed,Kartu Kredit
904686,1197,15,2025-05-16,Pending,Kartu Debit
904687,1337,18,2025-03-03,Cancelled,Tunai
904688,1286,24,2025-01-21,Cancelled,E-Wallet
904689,1026,18,2025-01-24,Pending,QRIS
904690,1206,19,2025-10-04,Completed,Tunai
904691,1002,15,2025-10-16,Pending,Tunai
904692,1265,11,2025-01-31,Completed,Kartu Kredit
904693,1320,16,2025-07-09,Completed,QRIS
904694,1140,15,2025-12-20,Completed,Tunai
904695,1376,21,2025-06-20,Completed,Tunai
904696,1394,16,2025-09-22,Pending,Tunai
904697,1409,20,2025-10-13,Completed,E-Wallet
904698,1012,17,2025-11-18,Pending,QRIS
904699,1428,19,2025-11-29,Completed,E-Wallet
904700,1200,17,2025-08-11,Cancelled,QRIS
904701,1412,15,2025-11-08,Completed,Kartu Kredit
904702,1409,15,2025-02-14,Pending,Kartu Kredit
904703,1316,10,2025-02-04,Cancelled,Kartu Debit
904704,1172,14,2025-11-27,Completed,Kartu Debit
904705,1299,24,2025-12-11,Completed,Kartu Kredit
904706,1393,15,2025-09-04,Pending,Tunai
904707,1225,18,2025-04-30,Completed,E-Wallet
904708,1075,17,2025-03-03,Completed,Kartu Kredit
904709,1215,10,2025-02-13,Completed,Kartu Kredit
904710,1105,12,2025-08-11,Completed,E-Wallet
904711,1104,20,2025-03-09,Cancelled,QRIS
904712,1351,13,2025-01-23,Completed,Kartu Kredit
904713,1152,21,2025-09-17,Completed,Kartu Debit
904714,1148,19,2025-03-19,Completed,Kartu Debit
904715,1240,22,2025-02-02,Completed,Kartu Kredit
904716,1083,11,2025-08-11,Pending,Tunai
904717,1080,23,2025-02-12,Cancelled,Kartu Debit
904718,1054,18,2025-10-07,Completed,E-Wallet
904719,1358,21,2025-06-25,Cancelled,Kartu Debit
904720,1063,21,2025-03-11,Completed,E-Wallet
904721,1177,23,2025-11-13,Cancelled,E-Wallet
904722,1496,17,2025-02-16,Completed,Kartu Kredit
904723,1319,19,2025-08-20,Cancelled,E-Wallet
904724,1491,19,2025-03-24,Completed,QRIS
904725,1373,22,2025-02-17,Completed,E-Wallet
904726,1445,11,2025-01-16,Cancelled,Kartu Debit
904727,1364,15,2025-02-15,Completed,E-Wallet
904728,1005,12,2025-06-24,Completed,E-Wallet
904729,1372,21,2025-08-12,Completed,Kartu Kredit
904730,1391,11,2025-03-27,Cancelled,Kartu Debit
904731,1208,10,2025-09-18,Completed,Kartu Kredit
904732,1275,14,2025-09-26,Completed,Kartu Kredit
904733,1195,21,2025-01-29,Completed,QRIS
904734,1067,17,2025-07-26,Completed,Kartu Kredit
904735,1308,15,2025-06-15,Completed,Kartu Debit
904736,1227,12,2025-01-06,Completed,Kartu Kredit
904737,1110,14,2025-07-24,Pending,Kartu Kredit
904738,1419,19,2025-02-14,Cancelled,Tunai
904739,1043,18,2025-04-18,Cancelled,Kartu Debit
904740,1156,18,2025-11-23,Completed,Kartu Debit
904741,1061,15,2025-02-18,Cancelled,QRIS
904742,1481,21,2025-07-21,Completed,Kartu Kredit
904743,1186,16,2025-06-29,Completed,Kartu Debit
904744,1002,11,2025-03-06,Cancelled,E-Wallet
904745,1258,14,2025-10-14,Completed,E-Wallet
904746,1449,19,2025-05-06,Completed,Tunai
904747,1415,17,2025-08-07,Completed,Tunai
904748,1210,17,2025-05-29,Completed,QRIS
904749,1114,15,2025-12-20,Completed,Tunai
904750,1097,10,2025-03-02,Completed,Kartu Debit
904751,1298,13,2025-08-27,Completed,Kartu Kredit
904752,1318,21,2025-05-14,Completed,Kartu Kredit
904753,1204,22,2025-11-29,Pending,Kartu Debit
904754,1496,18,2025-04-17,Cancelled,Kartu Kredit
904755,1287,18,2025-05-25,Pending,Tunai
904756,1375,21,2025-12-31,Completed,Kartu Kredit
904757,1339,13,2025-08-06,Completed,Kartu Debit
904758,1010,17,2025-11-23,Completed,Kartu Kredit
904759,1028,12,2025-11-29,Pending,Kartu Debit
904760,1117,19,2025-08-15,Completed,Tunai
904761,1152,18,2025-08-17,Pending,Kartu Debit
904762,1256,11,2025-05-14,Completed,Tunai
904763,1103,17,2025-11-20,Pending,QRIS
904764,1346,10,2025-06-07,Cancelled,Kartu Kredit
904765,1161,20,2025-10-23,Completed,Tunai
904766,1399,17,2025-05-24,Completed,Kartu Kredit
904767,1059,11,2025-07-27,Pending,Kartu Debit
904768,1140,21,2025-04-15,Completed,Kartu Debit
904769,1014,12,2025-12-03,Pending,Tunai
904770,1028,11,2025-02-15,Cancelled,E-Wallet
904771,1416,14,2025-08-28,Completed,Tunai
904772,1224,11,2025-10-29,Completed,E-Wallet
904773,1165,22,2025-12-22,Pending,E-Wallet
904774,1237,18,2025-11-26,Completed,Kartu Kredit
904775,1237,10,2025-03-30,Completed,Tunai
904776,1339,14,2025-07-24,Completed,Kartu Kredit
904777,1332,17,2025-01-14,Pending,Kartu Kredit
904778,1299,17,2025-07-04,Completed,Tunai
904779,1369,15,2025-07-19,Cancelled,Tunai
904780,1368,24,2025-05-22,Pending,Kartu Debit
904781,1414,17,2025-11-03,Completed,Kartu Debit
904782,1327,10,2025-08-09,Completed,Tunai
904783,1350,20,2025-03-30,Pending,Kartu Kredit
904784,1088,11,2025-03-07,Pending,Tunai
904785,1407,15,2025-10-02,Completed,E-Wallet
904786,1138,11,2025-07-20,Completed,Tunai
904787,1300,20,2025-11-01,Completed,Tunai
904788,1258,21,2025-06-04,Completed,Kartu Kredit
904789,1042,10,2025-09-18,Cancelled,QRIS
904790,1177,20,2025-07-02,Completed,Kartu Debit
904791,1396,14,2025-03-26,Completed,Kartu Debit
904792,1434,13,2025-03-16,Cancelled,QRIS
904793,1332,22,2025-10-09,Completed,QRIS
904794,1489,11,2025-06-12,Completed,E-Wallet
904795,1302,10,2025-04-05,Completed,Tunai
904796,1379,24,2025-09-26,Completed,E-Wallet
904797,1080,14,2025-10-04,Completed,Tunai
904798,1373,21,2025-01-12,Completed,QRIS
904799,1156,23,2025-06-02,Completed,Tunai
904800,1415,12,2025-05-27,Pending,E-Wallet
904801,1115,14,2025-03-03,Pending,Kartu Kredit
904802,1405,20,2025-01-10,Completed,Tunai
904803,1190,14,2025-04-16,Completed,E-Wallet
904804,1499,24,2025-10-07,Completed,Tunai
904805,1465,18,2025-05-01,Cancelled,Tunai
904806,1394,13,2025-10-05,Completed,Kartu Kredit
904807,1141,19,2025-02-02,Completed,Tunai
904808,1455,17,2025-04-28,Completed,QRIS
904809,1465,23,2025-07-10,Completed,QRIS
904810,1359,14,2025-04-24,Completed,QRIS
904811,1057,20,2025-10-20,Pending,Kartu Debit
904812,1406,18,2025-04-29,Completed,Tunai
904813,1048,22,2025-09-12,Completed,E-Wallet
904814,1436,21,2025-08-30,Pending,E-Wallet
904815,1081,21,2025-07-29,Completed,Kartu Kredit
904816,1029,21,2025-09-21,Completed,Tunai
904817,1133,20,2025-05-30,Completed,Kartu Debit
904818,1429,12,2025-05-29,Completed,Kartu Kredit
904819,1065,23,2025-01-03,Cancelled,Kartu Kredit
904820,1499,18,2025-03-26,Completed,Kartu Kredit
904821,1441,22,2025-09-10,Pending,QRIS
904822,1200,12,2025-03-29,Cancelled,Kartu Debit
904823,1215,12,2025-09-17,Completed,Kartu Debit
904824,1257,14,2025-01-15,Cancelled,QRIS
904825,1096,10,2025-10-16,Completed,Tunai
904826,1317,16,2025-12-04,Completed,Kartu Kredit
904827,1110,17,2025-08-01,Cancelled,Tunai
904828,1315,23,2025-02-21,Pending,Kartu Debit
904829,1128,22,2025-09-20,Completed,QRIS
904830,1237,15,2025-03-31,Pending,Kartu Kredit
904831,1416,11,2025-12-05,Completed,E-Wallet
904832,1232,19,2025-06-12,Pending,E-Wallet
904833,1249,18,2025-04-08,Pending,QRIS
904834,1007,19,2025-12-22,Pending,QRIS
904835,1036,14,2025-11-21,Cancelled,Kartu Debit
904836,1171,10,2025-12-07,Completed,Tunai
904837,1168,21,2025-07-25,Completed,E-Wallet
904838,1250,22,2025-06-03,Pending,Kartu Kredit
904839,1276,14,2025-07-20,Completed,Kartu Kredit
904840,1344,21,2025-02-23,Completed,Kartu Debit
904841,1129,17,2025-12-16,Pending,Kartu Kredit
904842,1026,18,2025-10-02,Cancelled,Tunai
904843,1215,18,2025-11-22,Completed,Tunai
904844,1406,12,2025-02-12,Completed,Kartu Kredit
904845,1370,18,2025-12-09,Completed,Kartu Debit
904846,1165,16,2025-07-06,Completed,Kartu Kredit
904847,1042,18,2025-01-30,Completed,E-Wallet
904848,1475,16,2025-01-21,Completed,Kartu Kredit
904849,1267,13,2025-04-26,Completed,QRIS
904850,1257,22,2025-11-19,Completed,QRIS
904851,1275,24,2025-02-12,Completed,QRIS
904852,1205,16,2025-02-16,Completed,Tunai
904853,1208,22,2025-05-12,Completed,Tunai
904854,1389,11,2025-03-20,Completed,Tunai
904855,1234,15,2025-10-27,Completed,Kartu Kredit
904856,1382,16,2025-03-01,Completed,E-Wallet
904857,1385,17,2025-12-16,Completed,QRIS
904858,1250,21,2025-06-15,Completed,Kartu Kredit
904859,1053,23,2025-09-08,Completed,QRIS
904860,1179,11,2025-06-02,Completed,Kartu Kredit
904861,1098,19,2025-08-21,Cancelled,E-Wallet
904862,1320,23,2025-07-31,Completed,Kartu Debit
904863,1411,19,2025-02-11,Completed,Tunai
904864,1030,15,2025-11-16,Completed,Kartu Debit
904865,1105,18,2025-10-07,Cancelled,Kartu Kredit
904866,1429,21,2025-11-22,Completed,QRIS
904867,1312,17,2025-07-01,Completed,QRIS
904868,1283,16,2025-06-10,Completed,E-Wallet
904869,1317,10,2025-11-26,Completed,Kartu Debit
904870,1318,13,2025-12-24,Cancelled,Kartu Kredit
904871,1288,20,2025-10-22,Cancelled,Kartu Debit
904872,1028,14,2025-08-26,Completed,QRIS
904873,1004,20,2025-08-17,Completed,E-Wallet
904874,1357,23,2025-07-22,Completed,E-Wallet
904875,1071,24,2025-04-29,Completed,QRIS
904876,1168,21,2025-06-01,Completed,Tunai
904877,1011,14,2025-05-19,Completed,E-Wallet
904878,1028,23,2025-10-25,Pending,E-Wallet
904879,1207,18,2025-05-30,Cancelled,Tunai
904880,1172,15,2025-12-21,Completed,Kartu Debit
904881,1185,12,2025-12-29,Completed,Kartu Kredit
904882,1492,24,2025-07-01,Completed,E-Wallet
904883,1256,17,2025-11-15,Completed,QRIS
904884,1495,13,2025-07-12,Completed,E-Wallet
904885,1180,13,2025-04-22,Cancelled,Kartu Kredit
904886,1032,23,2025-08-11,Completed,Tunai
904887,1439,24,2025-11-15,Pending,QRIS
904888,1252,22,2025-09-19,Completed,Tunai
904889,1347,21,2025-11-25,Completed,E-Wallet
904890,1178,22,2025-06-30,Completed,QRIS
904891,1321,18,2025-03-04,Pending,Tunai
904892,1376,18,2025-08-13,Completed,Tunai
904893,1448,14,2025-04-06,Completed,Kartu Kredit
904894,1036,22,2025-02-19,Completed,Tunai
904895,1035,19,2025-06-02,Cancelled,Kartu Kredit
904896,1068,20,2025-05-07,Completed,Kartu Kredit
904897,1127,12,2025-06-24,Completed,Kartu Debit
904898,1490,22,2025-04-15,Completed,Kartu Kredit
904899,1203,13,2025-02-04,Completed,Tunai
904900,1350,15,2025-06-04,Completed,Kartu Debit
904901,1334,23,2025-01-11,Completed,Kartu Debit
904902,1454,17,2025-02-26,Cancelled,Tunai
904903,1483,13,2025-11-12,Completed,Tunai
904904,1400,10,2025-08-14,Pending,Kartu Debit
904905,1248,16,2025-12-18,Completed,E-Wallet
904906,1223,23,2025-09-06,Completed,Kartu Debit
904907,1131,24,2025-05-19,Completed,QRIS
904908,1428,21,2025-09-08,Completed,QRIS
904909,1437,17,2025-03-06,Completed,Tunai
904910,1095,12,2025-08-18,Completed,Kartu Debit
904911,1452,17,2025-12-18,Cancelled,Kartu Kredit
904912,1018,21,2025-06-06,Completed,E-Wallet
904913,1348,23,2025-10-07,Completed,E-Wallet
